ticker,name,market,locale,active,source_feed
I:DJTLQUT,Dow Jones U.S. Thematic Long Quality Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTLSS,Dow Jones U.S. Thematic Long Size Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTLSST,Dow Jones U.S. Thematic Long Size Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTLSV,Dow Jones U.S. Relative Value Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTLSVT,Dow Jones U.S. Relative Value Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTMDI,Dow Jones Media Titans 30 Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTMDIE,Dow Jones Media Titans 30 Index (EUR),indices,us,True,CMEMarketDataPlatformDowJones
I:DJTMDIT,Dow Jones Media Titans 30 Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTMNAB,Dow Jones U.S. Thematic Market Neutral Low Beta Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTMNABT,Dow Jones U.S. Thematic Market Neutral Low Beta Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTMNMO,Dow Jones U.S. Thematic Market Neutral Momentum Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTMNMOT,Dow Jones U.S. Thematic Market Neutral Momentum Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTMNQU,Dow Jones U.S. Thematic Market Neutral Quality Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTMNQUT,Dow Jones U.S. Thematic Market Neutral Quality Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTMNSS,Dow Jones U.S. Thematic Market Neutral Size Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTMNSST,Dow Jones U.S. Thematic Market Neutral Size Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTMNSV,Dow Jones U.S. Thematic Market Neutral Value Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTMNSVT,Dow Jones U.S. Thematic Market Neutral Value Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTNCG,Dow Jones Personal & Household Goods Titans 30 Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTNCGE,Dow Jones Personal & Household Goods Titans 30 Index (EUR),indices,us,True,CMEMarketDataPlatformDowJones
I:DJTNCGT,Dow Jones Personal & Household Goods Titans 30 Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTREA,Dow Jones Real Estate Titans 30 Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
I:DJTREAE,Dow Jones Real Estate Titans 30 Index (EUR),indices,us,True,CMEMarketDataPlatformDowJones
I:DJTREAT,Dow Jones Real Estate Titans 30 Index TR (USD),indices,us,True,CMEMarketDataPlatformDowJones
I:DJTRET,Dow Jones Retail Titans 30 Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTRETE,Dow Jones Retail Titans 30 Index (EUR),indices,us,True,CMEMarketDataPlatformDowJones
I:DJTRETT,Dow Jones Retail Titans 30 Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTSAB,Dow Jones U.S. High Beta Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTSABT,Dow Jones U.S. High Beta Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTSEC,Dow Jones Sector Titans Composite Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTSECE,Dow Jones Sector Titans Composite Titans Index (EUR),indices,us,True,CMEMarketDataPlatformDowJones
I:DJTSMO,Dow Jones U.S. Low Momentum Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTSMOT,Dow Jones U.S. Low Momentum Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTSQU,Dow Jones U.S. Thematic Short Quality Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTSQUT,Dow Jones U.S. Thematic Short Quality Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTSSS,Dow Jones U.S. Thematic Short Size Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTSSST,Dow Jones U.S. Thematic Short Size Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTSSV,Dow Jones U.S. Short Relative Value Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTSSVT,Dow Jones U.S. Short Relative Value Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTTD3TN,Dow Jones Taiwan Technology Div,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTTD3TP,DJ Taiwan Technology Dividend 30 Index TWD,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTTD3TT,Dow Jones Taiwan Technology Div,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTTD3UN,Dow Jones Taiwan Technology Div,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTTD3UP,Dow Jones Taiwan Technology Div,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTTD3UT,Dow Jones Taiwan Technology Div,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTTEL,Dow Jones Telecommunications Titans 30 Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTTELE,Dow Jones Telecommunications Titans 30 Index (EUR),indices,us,True,CMEMarketDataPlatformDowJones
I:DJTTELT,Dow Jones Telecommunications Titans 30 Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTTHE,Dow Jones Technology Titans 30 Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTTHEE,Dow Jones Technology Titans 30 Index (EUR),indices,us,True,CMEMarketDataPlatformDowJones
I:DJTTHET,Dow Jones Technology Titans 30 Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTTR,Dow Jones Transportation Average TR,indices,us,True,CMEMarketDataPlatformDowJones
I:DJTUTS,Dow Jones Utilities Titans 30 Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
I:DJTUTSE,Dow Jones Utilities Titans 30 Index (EUR),indices,us,True,CMEMarketDataPlatformDowJones
I:DJTUTST,Dow Jones Utilities Titans 30 Index TR (USD),indices,us,True,CMEMarketDataPlatformDowJones
I:DJTWD3TP,Dow Jones Taiwan High Quality Dividend 30 Index (TWD),indices,us,True,CMEMarketDataPlatformDowJones
I:DJU,Dow Jones Utility Average,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUHD1UN,,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUHD1UP,,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUHD1UT,,indices,us,True,CMEMarketDataPlatformDowJones
I:DJULTC,Dow Jones U.S. Large-Cap Technology Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUMECUN,Dow Jones U.S. Select Medical Equipment Capped 35/20 Index (USD) NTR,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUMECUP,Dow Jones U.S. Select Medical Equipment Capped 35/20 Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
I:DJUMECUT,Dow Jones U.S. Select Medical Equipment Capped 35/20 Index (USD) TR,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUS,Dow Jones U.S. Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUS50,Dow Jones Islamic Market U.S. Titans 50 Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSAE,Dow Jones U.S. Aerospace & Defense Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSAF,Dow Jones U.S. Delivery Services Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSAG,Dow Jones U.S. Asset Managers Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSAI,Dow Jones U.S. Electronic Equipment Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSAL,Dow Jones U.S. Aluminum Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSAM,Dow Jones U.S. Medical Equipment Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSAP,Dow Jones U.S. Automobiles & Parts Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSAR,Dow Jones U.S. Airlines Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSAS,Dow Jones U.S. Aerospace Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSAT,Dow Jones U.S. Auto Parts Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSAU,Dow Jones U.S. Automobiles Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSAV,Dow Jones U.S. Media Agencies Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSBK,Dow Jones U.S. Banks Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSBKT,Dow Jones U.S. Banks Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSBM,Dow Jones U.S. Basic Materials Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSBMT,Dow Jones U.S. Basic Materials Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSBS,Dow Jones U.S. Basic Resources Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSBT,Dow Jones U.S. Biotechnology Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSBTT,Dow Jones U.S. Biotechnology Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSBV,Dow Jones U.S. Beverages Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSCA,Dow Jones U.S. Gambling Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSCC,Dow Jones U.S. Commodity Chemicals Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSCF,Dow Jones U.S. Clothing & Accessories Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSCG,Dow Jones U.S. Travel & Leisure Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSCH,Dow Jones U.S. Chemicals Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSCM,Dow Jones U.S. Personal Products Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSCN,Dow Jones U.S. Construction & Materials Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSCP,Dow Jones U.S. Containers & Packaging Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSCR,Dow Jones U.S. Computer Hardware Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSCT,Dow Jones U.S. Telecommunications Equipment Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSCX,Dow Jones U.S. Specialty Chemicals Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSCY,Dow Jones U.S. Consumer Services Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSCYC,Dow Jones U.S. Consumer Services Capped Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSCYCT,Dow Jones U.S. Consumer Services Capped Index (USD) TR,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSCYT,Dow Jones U.S. Consumer Services Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSDB,Dow Jones U.S. Brewers Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSDIV,Dow Jones U.S. Dividend 100 Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSDIVN,Dow Jones U.S. Dividend 100 Net Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSDIVT,Dow Jones U.S. Dividend 100 Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSDN,Dow Jones U.S. Defense Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSDR,Dow Jones U.S. Food & Drug Retailers Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSDS,Dow Jones U.S. Industrial Suppliers Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSDT,Dow Jones U.S. Diversified REITs Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSDV,Dow Jones U.S. Computer Services Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSEC,Dow Jones U.S. Electrical Components & Equipment Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSEE,Dow Jones U.S. Electronic & Electrical Equipment Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSEN,Dow Jones U.S. Oil & Gas Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSENN,Dow Jones U.S. Oil & Gas Net Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSENT,Dow Jones U.S. Oil & Gas Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSES,Dow Jones U.S. Real Estate Services Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSEU,Dow Jones U.S. Electricity Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSFA,Dow Jones U.S. Financial Administration Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSFB,Dow Jones U.S. Food & Beverage Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSFC,Dow Jones U.S. Fixed Line Telecommunications Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSFD,Dow Jones U.S. Food Retailers & Wholesalers Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSFE,Dow Jones U.S. Industrial Machinery Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSFH,Dow Jones U.S. Furnishings Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSFI,Dow Jones U.S. Financial Services Supersector Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSFN,Dow Jones U.S. Financials Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSFNC,Dow Jones U.S. Financials Capped Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSFNCT,Dow Jones U.S. Financials Capped Index (USD) TR,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSFNT,Dow Jones U.S. Financials Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSFO,Dow Jones U.S. Food Producers Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSFP,Dow Jones U.S. Food Products Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSFT,Dow Jones U.S. Footwear Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSFV,Dow Jones U.S. Financial Services Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSFVT,Dow Jones U.S. Financial Services Index TR (USD),indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSGF,Dow Jones U.S. Financial Services Sector Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSGI,Dow Jones U.S. General Industrials Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSGL,Dow Jones U.S. Large-Cap Growth Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSGM,Dow Jones U.S. Mid-Cap Growth Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSGR,Dow Jones U.S. Growth Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSGS,Dow Jones U.S. Small-Cap Growth Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSGT,Dow Jones U.S. General Retailers Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSGU,Dow Jones U.S. Gas Distribution Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSHB,Dow Jones U.S. Home Construction Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSHC,Dow Jones U.S. Health Care Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSHCT,Dow Jones U.S. Health Care Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSHD,Dow Jones U.S. Durable Household Products Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSHI,Dow Jones U.S. Home Improvement Retailers Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSHL,Dow Jones U.S. Hotel & Lodging REITs Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSHN,Dow Jones U.S. Nondurable Household Products Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSHP,Dow Jones U.S. Health Care Providers Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSHR,Dow Jones U.S. Commercial Vehicles & Trucks Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSHV,Dow Jones U.S. Heavy Construction Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSIB,Dow Jones U.S. Insurance Brokers Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSID,Dow Jones U.S. Diversified Industrials Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSIG,Dow Jones U.S. Industrial Goods & Services Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSIL,Dow Jones U.S. Life Insurance Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSIM,Dow Jones U.S. Industrial Metals & Mining Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSIN,Dow Jones U.S. Industrials Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSINT,Dow Jones U.S. Industrials Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSIO,Dow Jones U.S. Industrial & Office REITs Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSIP,Dow Jones U.S. Property & Casualty Insurance Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSIQ,Dow Jones U.S. Industrial Engineering Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSIR,Dow Jones U.S. Insurance Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSIS,Dow Jones U.S. Support Services Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSIT,Dow Jones U.S. Industrial Transportation Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSIU,Dow Jones U.S. Reinsurance Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSIV,Dow Jones U.S. Business Support Services Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSIX,Dow Jones U.S. Nonlife Insurance Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSL,Dow Jones U.S. Large-Cap Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSLE,Dow Jones U.S. Leisure Goods Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSLG,Dow Jones U.S. Hotels Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSLW,Dow Jones U.S. Low-Cap Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSM,Dow Jones U.S. Mid-Cap Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSMC,Dow Jones U.S. Health Care Equipment & Services Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSME,Dow Jones U.S. Media Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSMF,Dow Jones U.S. Mortgage Finance Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSMG,Dow Jones U.S. Mining Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSMR,Dow Jones U.S. Mortgage REITs Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSMS,Dow Jones U.S. Medical Supplies Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSMT,Dow Jones U.S. Marine Transportation Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSMU,Dow Jones U.S. Multiutilities Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSNC,Dow Jones U.S. Consumer Goods Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSNCT,Dow Jones U.S. Consumer Goods Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSNF,Dow Jones U.S. Nonferrous Metals Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSNG,Dow Jones U.S. Personal & Household Goods Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSNS,Dow Jones U.S. Internet Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSNTR,Dow Jones U.S. Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSOG,Dow Jones U.S. Oil & Gas Producers Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSOI,Dow Jones U.S. Oil Equipment & Services Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSOL,Dow Jones U.S. Integrated Oil & Gas Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSOQ,Dow Jones U.S. Oil Equipment Services & Distribution Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSOQT,Dow Jones U.S. Oil Equipment Services & Distribution Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSOS,Dow Jones U.S. Exploration & Production Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSPB,Dow Jones U.S. Publishing Index,indices,us,True,CMEMarketDataPlatformDowJones
I:DJUSPC,Dow Jones U.S. Waste & Disposal Services Index,indices,us,True,CMEMarketDataPlatformDowJones
